timestamp,sender_bic,receiver_bic,amount,currency,msg_type
2025-12-08 06:12:48.337321,BARCGB22XXX,DEUTDEFFXXX,686093.31,EUR,MT202
2025-12-03 06:18:48.337321,BNPAFRPPXXX,BARCGB22XXX,91918.3,JPY,MT103
2025-12-19 16:04:48.337321,BARCGB22XXX,BNPAFRPPXXX,684055.05,JPY,MT103
2025-12-09 03:06:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,17120.34,GBP,MT202
2025-12-05 20:58:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,989302.64,USD,MT950
2025-12-25 21:35:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,413335.5,USD,MT950
2025-12-27 05:06:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,934293.86,CAD,MT202
2025-12-03 17:23:48.337321,BOFAUS3NXXX,CHASUS33XXX,817958.69,EUR,MT950
2025-12-27 23:23:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,601860.42,GBP,MT103
2025-12-07 12:56:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,775776.39,JPY,MT202
2025-12-28 14:52:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,533402.36,GBP,MT202
2026-01-05 16:52:48.367724,CHASUS33XXX,DEUTDEFFXXX,170601.06,JPY,MT950
2025-12-25 22:42:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,49624969.22,GBP,MT103
2025-12-07 00:09:48.337321,CHASUS33XXX,BARCGB22XXX,95044891.84,JPY,MT950
2025-12-03 19:38:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,868229.87,USD,MT103
2025-12-11 02:33:48.337321,BNPAFRPPXXX,BNPAFRPPXXX,286061.17,GBP,MT103
2025-12-28 02:58:48.337321,CHASUS33XXX,DEUTDEFFXXX,337537.66,JPY,MT103
2025-12-21 18:14:48.337321,CHASUS33XXX,BARCGB22XXX,980964.87,GBP,MT950
2025-12-19 02:51:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,248519.72,GBP,MT103
2025-12-03 21:53:48.337321,BOFAUS3NXXX,BARCGB22XXX,372644.04,EUR,MT202
2025-12-12 11:37:48.337321,BOFAUS3NXXX,BARCGB22XXX,72062.81,USD,MT950
2025-12-17 04:18:48.337321,DEUTDEFFXXX,CHASUS33XXX,449362.01,JPY,MT950
2025-12-10 02:48:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,852510.64,USD,MT950
2025-12-23 09:02:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,344738.91,EUR,MT103
2025-12-14 15:07:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,381747.93,GBP,MT202
2025-12-07 23:31:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,413928.82,JPY,MT103
2025-12-06 20:23:48.337321,CHASUS33XXX,DEUTDEFFXXX,573419.53,USD,MT202
2025-12-14 08:35:48.337321,BARCGB22XXX,DEUTDEFFXXX,942861.95,EUR,MT103
2025-12-05 06:35:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,549128.83,GBP,MT950
2025-12-07 22:09:48.337321,BNPAFRPPXXX,BNPAFRPPXXX,419317.02,USD,MT202
2025-12-15 00:32:48.337321,BARCGB22XXX,BARCGB22XXX,837873.82,JPY,MT103
2025-12-22 02:08:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,639888.97,USD,MT950
2025-12-13 01:30:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,697403.18,USD,MT950
2025-12-24 06:50:48.337321,BNPAFRPPXXX,CHASUS33XXX,239508.61,USD,MT103
2025-11-30 11:05:48.337321,BARCGB22XXX,BARCGB22XXX,815396.39,GBP,MT950
2025-12-05 16:31:48.337321,BNPAFRPPXXX,CHASUS33XXX,270230.06,JPY,MT103
2025-12-27 23:22:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,192756.84,EUR,MT103
2025-12-25 23:25:48.337321,INVALIDPJTI6NR0,BNPAFRPPXXX,338389.87,USD,MT202
2025-12-10 07:32:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,83221021.27,EUR,MT950
2025-12-07 16:21:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,741800.3,USD,MT950
2025-12-26 19:17:48.337321,CHASUS33XXX,BOFAUS3NXXX,33883.63,GBP,MT950
2025-12-21 04:38:48.337321,CHASUS33XXX,BNPAFRPPXXX,699034.83,GBP,MT103
2025-12-02 19:30:48.337321,BARCGB22XXX,BNPAFRPPXXX,521619.42,JPY,MT950
2025-12-20 04:57:48.337321,BNPAFRPPXXX,BNPAFRPPXXX,221151.21,GBP,MT202
2025-12-18 08:13:48.337321,CHASUS33XXX,DEUTDEFFXXX,371858.55,EUR,MT202
2025-12-08 09:00:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,248195.19,USD,MT202
2025-12-13 04:35:48.337321,BNPAFRPPXXX,BARCGB22XXX,504170.49,JPY,MT950
2025-12-02 07:33:48.337321,BOFAUS3NXXX,BARCGB22XXX,910961.17,EUR,MT950
2025-12-19 01:25:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,392321.42,JPY,MT202
2025-11-30 23:25:48.337321,BARCGB22XXX,DEUTDEFFXXX,538199.26,USD,MT950
2025-12-08 02:17:48.337321,BNPAFRPPXXX,BNPAFRPPXXX,626179.53,JPY,MT202
2025-12-07 09:18:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,64043.24,EUR,MT950
2025-12-27 04:48:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,61186.4,GBP,MT950
2025-12-26 17:21:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,258424.24,EUR,MT950
2025-12-01 10:58:48.337321,BNPAFRPPXXX,BARCGB22XXX,11122019.63,EUR,MT103
2025-11-30 03:53:48.337321,BARCGB22XXX,CHASUS33XXX,914169.96,EUR,MT202
2025-12-10 02:12:48.337321,CHASUS33XXX,BOFAUS3NXXX,956511.84,USD,MT950
2025-12-07 23:42:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,693150.06,GBP,MT103
2025-12-11 18:56:48.337321,BARCGB22XXX,CHASUS33XXX,741398.25,EUR,MT103
2025-12-11 00:50:48.337321,CHASUS33XXX,BNPAFRPPXXX,100375.84,JPY,MT103
2025-12-05 19:01:48.337321,CHASUS33XXX,DEUTDEFFXXX,298578.25,JPY,MT950
2025-12-18 17:05:48.337321,BNPAFRPPXXX,CHASUS33XXX,682730.95,USD,MT950
2025-12-19 18:32:48.337321,BARCGB22XXX,CHASUS33XXX,705894.74,EUR,MT103
2025-11-30 06:12:48.337321,BARCGB22XXX,BARCGB22XXX,598691.89,USD,MT103
2025-12-04 04:48:48.337321,BARCGB22XXX,BNPAFRPPXXX,825271.41,JPY,MT202
2025-12-02 03:37:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,58526.9,EUR,MT950
2025-12-19 13:36:48.337321,DEUTDEFFXXX,CHASUS33XXX,429156.75,EUR,MT103
2025-12-01 18:17:48.337321,CHASUS33XXX,BOFAUS3NXXX,608356.32,EUR,MT103
2025-12-23 08:15:48.337321,BNPAFRPPXXX,BARCGB22XXX,459214.77,USD,MT950
2025-12-08 23:32:48.337321,INVALIDWH4DVIY3,BOFAUS3NXXX,446457.28,USD,MT202
2025-12-24 03:08:48.337321,BARCGB22XXX,DEUTDEFFXXX,814026.79,GBP,MT950
2025-12-21 20:38:48.337321,BNPAFRPPXXX,BNPAFRPPXXX,550138.42,GBP,MT950
2025-12-04 14:07:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,990957.93,USD,MT202
2025-12-27 05:25:48.337321,DEUTDEFFXXX,BNPAFRPPXXX,259544.53,USD,MT103
2025-11-30 19:50:48.337321,BARCGB22XXX,DEUTDEFFXXX,854218.6,USD,MT103
2025-12-19 03:41:48.337321,BARCGB22XXX,CHASUS33XXX,442615.17,EUR,MT202
2025-12-01 07:57:48.337321,CHASUS33XXX,BOFAUS3NXXX,160013.6,EUR,MT950
2025-12-06 05:41:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,665076.61,GBP,MT950
2025-12-04 18:46:48.337321,BARCGB22XXX,BNPAFRPPXXX,998712.76,GBP,MT202
2025-12-11 03:13:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,203405.54,GBP,MT950
2025-12-29 08:26:48.337321,BOFAUS3NXXX,BARCGB22XXX,221763.14,EUR,MT202
2025-12-29 01:50:48.337321,DEUTDEFFXXX,BNPAFRPPXXX,704345.15,GBP,MT950
2025-12-28 02:34:48.337321,DEUTDEFFXXX,BARCGB22XXX,754637.19,GBP,MT103
2025-12-17 06:35:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,209381.07,EUR,MT202
2025-12-07 07:31:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,349523.4,EUR,MT103
2025-12-11 16:56:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,339530.72,GBP,MT950
2025-12-15 22:25:48.337321,CHASUS33XXX,BNPAFRPPXXX,505153.72,JPY,MT950
2025-12-24 00:13:48.337321,BOFAUS3NXXX,CHASUS33XXX,889090.23,JPY,MT202
2025-12-27 09:32:48.337321,CHASUS33XXX,BNPAFRPPXXX,901165.56,GBP,MT103
2025-12-06 09:27:48.337321,BARCGB22XXX,BARCGB22XXX,57458.5,USD,MT950
2025-12-11 02:45:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,315332.25,USD,MT202
2025-12-01 19:25:48.337321,BARCGB22XXX,DEUTDEFFXXX,135068.37,EUR,MT202
2025-12-28 00:47:48.337321,BOFAUS3NXXX,BARCGB22XXX,638352.54,JPY,MT950
2025-12-14 09:59:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,722328.51,EUR,MT202
2025-12-25 13:26:48.337321,BNPAFRPPXXX,BNPAFRPPXXX,18791.04,GBP,MT103
2025-12-09 04:16:48.337321,BOFAUS3NXXX,BARCGB22XXX,241234.28,USD,MT202
2025-12-11 19:33:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,772099.92,GBP,MT202
2025-12-21 04:46:48.337321,BNPAFRPPXXX,CHASUS33XXX,874177.45,JPY,MT202
2025-12-19 19:16:48.337321,BARCGB22XXX,BOFAUS3NXXX,983682.41,USD,MT950
2025-12-03 08:51:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,408350.26,USD,MT103
2026-01-19 16:52:48.368029,BOFAUS3NXXX,BARCGB22XXX,947262.68,GBP,MT950
2025-12-09 17:46:48.337321,BARCGB22XXX,BARCGB22XXX,471508.07,AUD,MT103
2025-12-08 03:52:48.337321,BOFAUS3NXXX,CHASUS33XXX,399166.59,GBP,MT950
2025-12-17 04:57:48.337321,INVALIDH7SQSV2U,BNPAFRPPXXX,859901.49,USD,MT950
2025-12-27 20:29:48.337321,CHASUS33XXX,DEUTDEFFXXX,506552.38,JPY,MT950
2025-12-09 13:09:48.337321,BNPAFRPPXXX,BNPAFRPPXXX,314284.08,GBP,MT202
2025-12-03 23:57:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,184025.41,USD,MT202
2025-11-30 05:36:48.337321,DEUTDEFFXXX,CHASUS33XXX,453566.38,GBP,MT950
2025-12-08 17:54:48.337321,BARCGB22XXX,CHASUS33XXX,525415.97,EUR,MT950
2025-11-30 04:52:48.337321,BARCGB22XXX,DEUTDEFFXXX,353848.63,GBP,MT950
2025-12-04 22:30:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,256893.32,GBP,MT103
2025-12-08 14:55:48.337321,BARCGB22XXX,CHASUS33XXX,834873.94,EUR,MT202
2025-12-13 21:10:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,319478.41,USD,MT103
2025-12-23 11:47:48.337321,CHASUS33XXX,BNPAFRPPXXX,160393.19,EUR,MT202
2025-12-29 09:28:48.337321,CHASUS33XXX,BARCGB22XXX,515682.59,USD,MT950
2025-12-10 04:31:48.337321,BARCGB22XXX,BOFAUS3NXXX,412140.41,EUR,MT950
2025-12-05 10:49:48.337321,BNPAFRPPXXX,BNPAFRPPXXX,406034.91,EUR,MT950
2025-12-22 05:41:48.337321,BNPAFRPPXXX,BARCGB22XXX,379496.98,GBP,MT103
2025-12-13 04:27:48.337321,BNPAFRPPXXX,BARCGB22XXX,912296.86,USD,MT950
2025-12-09 05:19:48.337321,DEUTDEFFXXX,BARCGB22XXX,991178.16,GBP,MT202
2025-12-10 14:43:48.337321,BARCGB22XXX,DEUTDEFFXXX,277660.62,GBP,MT950
2025-12-05 23:04:48.337321,BOFAUS3NXXX,BARCGB22XXX,909937.49,JPY,MT103
2025-12-07 08:39:48.337321,BNPAFRPPXXX,BARCGB22XXX,796557.04,JPY,MT950
2025-12-22 09:18:48.337321,BARCGB22XXX,BOFAUS3NXXX,802020.22,GBP,MT103
2025-12-05 12:59:48.337321,DEUTDEFFXXX,BNPAFRPPXXX,687056.92,USD,MT103
2025-12-26 20:03:48.337321,BNPAFRPPXXX,BARCGB22XXX,807071.67,GBP,MT103
2025-12-03 17:52:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,179953.1,GBP,MT103
2025-12-24 21:01:48.337321,BOFAUS3NXXX,CHASUS33XXX,188710.17,JPY,MT950
2025-12-02 17:33:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,778025.31,USD,MT202
2025-12-23 18:33:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,317126.87,USD,MT202
2025-12-28 01:05:48.337321,BNPAFRPPXXX,BNPAFRPPXXX,282235.45,GBP,MT950
2025-12-08 01:44:48.337321,BARCGB22XXX,DEUTDEFFXXX,303042.38,USD,MT202
2025-12-23 07:07:48.337321,DEUTDEFFXXX,CHASUS33XXX,331412.87,USD,MT950
2025-12-15 23:13:48.337321,BNPAFRPPXXX,CHASUS33XXX,145853.68,GBP,MT950
2025-12-16 19:25:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,478541.87,EUR,MT950
2025-12-11 15:40:48.337321,BNPAFRPPXXX,BARCGB22XXX,441021.77,USD,MT950
2025-12-25 22:55:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,14685553.5,GBP,MT202
2025-12-08 22:24:48.337321,BOFAUS3NXXX,CHASUS33XXX,214715.68,JPY,MT103
2025-12-19 21:09:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,616093.34,USD,MT103
2025-12-24 18:39:48.337321,BARCGB22XXX,DEUTDEFFXXX,661908.24,EUR,MT103
2025-12-03 17:06:48.337321,BOFAUS3NXXX,CHASUS33XXX,648089.46,GBP,MT950
2025-12-27 11:39:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,844413.7,JPY,MT202
2025-12-06 01:09:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,111883.3,JPY,MT950
2026-01-19 16:52:48.368505,BOFAUS3NXXX,CHASUS33XXX,459770.22,GBP,MT950
2025-12-15 05:39:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,306335.11,GBP,MT950
2025-12-05 04:46:48.337321,BARCGB22XXX,DEUTDEFFXXX,470633.9,EUR,MT950
2025-12-14 22:52:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,336456.65,USD,MT103
2025-12-09 19:31:48.337321,BARCGB22XXX,DEUTDEFFXXX,72105.39,JPY,MT202
2025-12-26 18:12:48.337321,BARCGB22XXX,BARCGB22XXX,244927.21,EUR,MT103
2025-12-04 10:55:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,688121.97,EUR,MT202
2025-12-05 23:27:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,244456.49,EUR,MT950
2025-12-11 13:01:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,108500.32,EUR,MT103
2025-12-21 20:46:48.337321,BARCGB22XXX,BARCGB22XXX,16123.44,USD,MT202
2025-12-08 03:47:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,514123.09,EUR,MT103
2025-12-28 06:23:48.337321,BNPAFRPPXXX,BNPAFRPPXXX,36651566.52,JPY,MT103
2025-12-01 20:31:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,166877.03,GBP,MT103
2025-12-01 01:16:48.337321,BARCGB22XXX,BOFAUS3NXXX,232137.48,JPY,MT103
2025-12-03 07:26:48.337321,CHASUS33XXX,BNPAFRPPXXX,585186.21,USD,MT950
2025-12-12 02:09:48.337321,BNPAFRPPXXX,BARCGB22XXX,921239.6,GBP,MT103
2025-12-07 04:02:48.337321,BARCGB22XXX,BOFAUS3NXXX,945783.1,EUR,MT950
2025-12-21 12:39:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,319823.57,USD,MT202
2025-12-07 04:13:48.337321,BARCGB22XXX,CHASUS33XXX,181392.7,EUR,MT103
2025-12-13 18:23:48.337321,CHASUS33XXX,BOFAUS3NXXX,43087.0,JPY,MT103
2025-12-07 13:44:48.337321,CHASUS33XXX,BOFAUS3NXXX,629486.97,GBP,MT202
2025-12-05 18:38:48.337321,BNPAFRPPXXX,BARCGB22XXX,187130.18,EUR,MT103
2025-12-26 02:35:48.337321,CHASUS33XXX,DEUTDEFFXXX,614164.09,EUR,MT950
2025-12-25 09:37:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,573561.45,GBP,MT202
2025-12-18 19:44:48.337321,BNPAFRPPXXX,BARCGB22XXX,75930976.57,USD,MT950
2025-12-14 02:09:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,587127.3,JPY,MT202
2025-12-09 04:12:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,247549.38,JPY,MT950
2025-12-24 02:55:48.337321,BARCGB22XXX,BARCGB22XXX,891110.8,GBP,MT202
2025-12-04 22:07:48.337321,BARCGB22XXX,BNPAFRPPXXX,303461.38,JPY,MT950
2025-12-08 22:37:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,489292.57,USD,MT103
2025-12-27 05:01:48.337321,BARCGB22XXX,BOFAUS3NXXX,29399.64,JPY,MT950
2025-12-08 01:15:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,290222.42,JPY,MT103
2025-12-03 06:16:48.337321,BOFAUS3NXXX,CHASUS33XXX,810167.88,USD,MT103
2025-12-26 15:42:48.337321,BARCGB22XXX,BNPAFRPPXXX,601071.54,EUR,MT103
2025-12-21 13:49:48.337321,BOFAUS3NXXX,CHASUS33XXX,501009.88,JPY,MT950
2025-12-08 22:40:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,653338.49,EUR,MT202
2025-12-15 05:41:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,556636.61,EUR,MT202
2025-12-19 18:50:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,754865.44,CAD,MT103
2025-12-26 23:34:48.337321,CHASUS33XXX,BOFAUS3NXXX,122060.54,EUR,MT103
2025-12-15 03:17:48.337321,BNPAFRPPXXX,BARCGB22XXX,640754.19,EUR,MT950
2025-12-24 21:14:48.337321,BNPAFRPPXXX,BARCGB22XXX,829202.17,USD,MT103
2025-12-19 08:56:48.337321,BOFAUS3NXXX,CHASUS33XXX,253705.64,USD,MT202
2025-12-22 17:02:48.337321,BARCGB22XXX,BARCGB22XXX,755009.09,EUR,MT103
2025-12-06 07:37:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,494589.33,JPY,MT103
2025-12-03 12:43:48.337321,BARCGB22XXX,BOFAUS3NXXX,67938.83,EUR,MT950
2025-12-08 08:01:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,634577.15,JPY,MT950
2025-12-29 14:03:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,726389.47,GBP,MT950
2025-12-08 17:18:48.337321,BOFAUS3NXXX,DEUTDEFFXXX,932451.38,EUR,MT202
2025-12-06 19:08:48.337321,BARCGB22XXX,DEUTDEFFXXX,780962.35,EUR,MT950
2025-12-27 07:31:48.337321,DEUTDEFFXXX,CHASUS33XXX,298672.21,JPY,MT103
2025-12-15 07:30:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,130534.75,EUR,MT202
2025-12-05 08:02:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,824625.51,USD,MT950
2025-12-07 04:33:48.337321,BARCGB22XXX,BARCGB22XXX,375950.06,JPY,MT202
2025-12-02 18:05:48.337321,CHASUS33XXX,BOFAUS3NXXX,907500.92,USD,MT202
2025-12-10 21:43:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,419770.11,GBP,MT950
2025-12-18 16:52:48.337321,BARCGB22XXX,BARCGB22XXX,708302.52,EUR,MT103
2025-12-29 16:20:48.337321,BARCGB22XXX,BARCGB22XXX,569403.29,EUR,MT103
2025-12-03 07:41:48.337321,DEUTDEFFXXX,BNPAFRPPXXX,157200.72,USD,MT103
2025-12-16 04:44:48.337321,BARCGB22XXX,BOFAUS3NXXX,622457.76,GBP,MT950
2025-12-12 19:43:48.337321,DEUTDEFFXXX,BNPAFRPPXXX,971463.21,USD,MT950
2026-01-06 16:52:48.368746,BOFAUS3NXXX,BARCGB22XXX,40345.31,JPY,MT202
2025-12-24 03:58:48.337321,BARCGB22XXX,BOFAUS3NXXX,82851.57,GBP,MT103
2025-12-02 12:06:48.337321,DEUTDEFFXXX,BARCGB22XXX,969816.11,JPY,MT950
2025-12-22 02:18:48.337321,CHASUS33XXX,BNPAFRPPXXX,246835.99,JPY,MT950
2025-12-23 02:11:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,858755.42,EUR,MT103
2025-12-03 05:20:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,876507.24,GBP,MT202
2025-12-17 14:25:48.337321,INVALIDDAWOM0UH,BOFAUS3NXXX,887600.82,EUR,MT202
2025-12-13 04:48:48.337321,CHASUS33XXX,DEUTDEFFXXX,261149.64,CNY,MT103
2025-12-02 05:24:48.337321,BARCGB22XXX,BNPAFRPPXXX,612950.17,EUR,MT202
2025-12-26 05:52:48.337321,BARCGB22XXX,BOFAUS3NXXX,476066.2,JPY,MT202
2025-12-02 06:06:48.337321,BNPAFRPPXXX,CHASUS33XXX,72046.77,USD,MT202
2025-12-19 19:33:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,181459.81,GBP,MT202
2025-12-11 20:25:48.337321,BARCGB22XXX,BARCGB22XXX,161253.54,JPY,MT103
2025-12-10 21:16:48.337321,BNPAFRPPXXX,BARCGB22XXX,575705.34,GBP,MT202
2025-12-13 13:05:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,773329.4,JPY,MT103
2025-12-17 05:39:48.337321,CHASUS33XXX,DEUTDEFFXXX,835355.05,JPY,MT202
2025-12-12 23:44:48.337321,BARCGB22XXX,BNPAFRPPXXX,607029.34,USD,MT103
2025-12-25 18:23:48.337321,CHASUS33XXX,DEUTDEFFXXX,789524.28,GBP,MT950
2025-11-29 18:14:48.337321,CHASUS33XXX,CHASUS33XXX,691210.43,GBP,MT202
2025-12-11 13:06:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,174482.02,GBP,MT103
2025-12-29 07:35:48.337321,BOFAUS3NXXX,BNPAFRPPXXX,425389.85,GBP,MT202
2025-12-04 02:09:48.337321,BOFAUS3NXXX,CHASUS33XXX,326939.14,JPY,MT202
2025-11-30 16:56:48.337321,BNPAFRPPXXX,BARCGB22XXX,200304.96,GBP,MT950
2025-12-12 05:30:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,250981.08,EUR,MT202
2025-12-05 01:37:48.337321,BNPAFRPPXXX,BARCGB22XXX,615321.05,GBP,MT202
2025-12-28 13:59:48.337321,BOFAUS3NXXX,BARCGB22XXX,955531.97,EUR,MT202
2025-12-26 13:09:48.337321,CHASUS33XXX,BOFAUS3NXXX,996084.43,EUR,MT103
2025-12-07 06:49:48.337321,CHASUS33XXX,DEUTDEFFXXX,731045.72,USD,MT103
2025-12-01 13:06:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,195236.92,USD,MT103
2025-12-13 09:56:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,42682.18,USD,MT202
2025-12-07 10:13:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,852500.87,EUR,MT950
2025-12-08 10:02:48.337321,CHASUS33XXX,BNPAFRPPXXX,557727.76,EUR,MT202
2025-12-10 23:41:48.337321,BARCGB22XXX,BOFAUS3NXXX,467207.06,GBP,MT950
2025-12-04 09:13:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,56447399.85,GBP,MT202
2025-12-06 18:27:48.337321,CHASUS33XXX,BNPAFRPPXXX,936758.7,EUR,MT950
2025-12-13 08:27:48.337321,BOFAUS3NXXX,BARCGB22XXX,222635.94,USD,MT950
2025-12-26 04:13:48.337321,DEUTDEFFXXX,BARCGB22XXX,550728.69,JPY,MT103
2025-11-30 16:44:48.337321,DEUTDEFFXXX,BARCGB22XXX,494353.04,GBP,MT103
2025-12-17 05:36:48.337321,BARCGB22XXX,DEUTDEFFXXX,424883.07,USD,MT202
2025-12-11 13:57:48.337321,BARCGB22XXX,DEUTDEFFXXX,679075.71,EUR,MT103
2025-12-27 05:49:48.337321,BOFAUS3NXXX,CHASUS33XXX,196941.04,USD,MT950
2025-12-29 02:15:48.337321,BOFAUS3NXXX,BARCGB22XXX,935866.93,JPY,MT103
2025-12-13 20:01:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,765037.96,JPY,MT950
2025-12-25 07:13:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,380956.01,EUR,MT950
2025-12-01 15:32:48.337321,BNPAFRPPXXX,BARCGB22XXX,89418.5,EUR,MT202
2025-12-21 06:15:48.337321,CHASUS33XXX,BNPAFRPPXXX,669088.65,USD,MT950
2025-12-14 09:05:48.337321,CHASUS33XXX,DEUTDEFFXXX,273343.21,USD,MT103
2025-12-29 08:19:48.337321,BOFAUS3NXXX,BOFAUS3NXXX,134600.54,JPY,MT950
2025-12-24 11:00:48.337321,BNPAFRPPXXX,BOFAUS3NXXX,212979.55,EUR,MT950
2025-11-29 22:31:48.337321,BARCGB22XXX,CHASUS33XXX,944553.21,JPY,MT950
2025-12-05 15:57:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,657206.41,EUR,MT202
2025-11-30 15:24:48.337321,DEUTDEFFXXX,BNPAFRPPXXX,921338.01,USD,MT202
2025-12-13 21:00:48.337321,DEUTDEFFXXX,BOFAUS3NXXX,350044.52,EUR,MT950
2025-12-28 20:47:48.337321,CHASUS33XXX,DEUTDEFFXXX,759861.16,JPY,MT202
2025-12-05 06:54:48.337321,CHASUS33XXX,BOFAUS3NXXX,416627.09,JPY,MT103
2025-12-28 03:36:48.337321,BARCGB22XXX,BARCGB22XXX,917577.15,JPY,MT202
2025-12-12 03:06:48.337321,CHASUS33XXX,BOFAUS3NXXX,634339.24,USD,MT103
2025-12-11 23:26:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,587035.66,USD,MT202
2025-12-18 02:49:48.337321,BARCGB22XXX,DEUTDEFFXXX,48498.75,EUR,MT202
2025-12-11 22:11:48.337321,BOFAUS3NXXX,CHASUS33XXX,794894.35,JPY,MT950
2025-12-11 01:01:48.337321,CHASUS33XXX,BOFAUS3NXXX,34757.82,EUR,MT103
2025-12-04 03:38:48.337321,BOFAUS3NXXX,BARCGB22XXX,777276.02,GBP,MT103
2025-12-04 17:22:48.337321,BNPAFRPPXXX,BARCGB22XXX,912941.11,EUR,MT950
2025-12-21 12:43:48.337321,BNPAFRPPXXX,BNPAFRPPXXX,323957.0,USD,MT202
2025-12-29 08:48:48.337321,CHASUS33XXX,DEUTDEFFXXX,917866.34,JPY,MT202
2025-12-18 03:33:48.337321,DEUTDEFFXXX,DEUTDEFFXXX,689521.11,GBP,MT103
2025-12-08 05:34:48.337321,BARCGB22XXX,BARCGB22XXX,344877.35,JPY,MT103
2025-12-24 12:25:48.337321,BNPAFRPPXXX,DEUTDEFFXXX,998518.64,GBP,MT202
